order_id,customer_id,sku_id,category,quantity,unit_price_paid,order_timestamp,discount_pct_applied,device_id,payment_fingerprint,shipping_address_id,ip_address
ORD-5115dac28c,CUST-fcea1b0e48,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-23 09:42:06.790464,0.0,DEV-3343086415,PAY-7df8b6b68d,ADDR-7090668f3a,152.131.25.94
ORD-91f107eef1,CUST-a7735a9eb0,ADI-TRACK-NVY-M,apparel,3,60.0,2026-03-23 10:27:14.097053,0.0,DEV-94be722738,PAY-b3f920d3d0,ADDR-6200c75e52,32.193.212.106
ORD-b8d360768e,CUST-1350ffc9da,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-23 13:23:44.130351,0.0,DEV-4a357c1ab6,PAY-ccaef970e7,ADDR-b11b3f4899,146.91.212.192
ORD-72f55e4c1c,CUST-b58ce6099e,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-03-23 13:47:46.784372,0.0,DEV-9ca31c278a,PAY-fcd889144e,ADDR-39cc26cdc8,52.71.121.203
ORD-abd01f84a5,CUST-3aee1a01b1,ADI-CAP-BLK,accessory,5,25.0,2026-03-23 15:53:00.523552,0.0,DEV-d56073df12,PAY-cdb36d5946,ADDR-8ffa652ee8,166.18.103.41
ORD-f59adb5280,CUST-8a11aaa432,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-23 17:29:00.193383,0.0,DEV-dbc7fcffd5,PAY-c146ccc189,ADDR-b5ba1ca8e3,130.37.158.119
ORD-70dbabdc8d,CUST-140728db92,ADI-GAZL-BLU-42,sneakers,2,100.0,2026-03-23 18:14:39.163245,0.0,DEV-4e8c2a4780,PAY-995f25cc4d,ADDR-14b1b1e4c5,131.104.79.138
ORD-0387a16c05,CUST-4b6fe0a01e,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-23 19:39:54.691359,0.0,DEV-a36e271e12,PAY-d1569b1a2f,ADDR-b525ea2c31,50.27.96.193
ORD-18571f3dab,CUST-08f062e525,ADI-SAMBA-WHT-42,sneakers,2,90.0,2026-03-23 20:14:39.743339,0.0,DEV-f645fb459f,PAY-b067b8c7c7,ADDR-203f915918,147.75.28.43
ORD-e0405d81f3,CUST-9e403b452b,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-03-23 21:23:41.287673,0.0,DEV-adbf56eb96,PAY-ddf209db32,ADDR-ec434e6b62,207.89.133.201
ORD-0e2c7514e4,CUST-0bee412d7d,ADI-SUPER-BLK-42,sneakers,2,85.0,2026-03-23 22:39:23.668518,0.0,DEV-bb681c9c02,PAY-8edf02d609,ADDR-53dcc2cc6f,204.147.24.238
ORD-d09d6f9fcb,CUST-506d24e2b2,ADI-SAMBA-BLK-42,sneakers,4,90.0,2026-03-24 00:33:29.038126,0.0,DEV-3381ae15f6,PAY-c199a311d5,ADDR-31fa999888,17.150.7.117
ORD-efc4cee0b2,CUST-19b5e206d3,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-24 00:56:01.056607,0.0,DEV-bf8285aae7,PAY-c44596a2a4,ADDR-1b6a9199d6,33.169.232.215
ORD-16e23b526c,CUST-67c1559415,ADI-SUPER-BLK-42,sneakers,4,85.0,2026-03-24 01:06:12.662880,0.0,DEV-60678ee0b9,PAY-b93f944b57,ADDR-838cb7b747,103.55.92.30
ORD-2e227e6925,CUST-ab27cb2ce3,ADI-SAMBA-WHT-42,sneakers,2,90.0,2026-03-24 02:39:01.206424,0.0,DEV-dab99524ba,PAY-48f2fc5469,ADDR-d67d9c64cd,210.114.232.85
ORD-5dcfe6de14,CUST-19b5e206d3,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-24 05:42:13.650445,0.0,DEV-bf8285aae7,PAY-c44596a2a4,ADDR-1b6a9199d6,64.105.72.33
ORD-97e774dd7c,CUST-dc5962636e,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-03-24 06:25:49.279775,0.0,DEV-6dc79bed73,PAY-4b89accd82,ADDR-9803a2e845,133.98.184.117
ORD-21afd5d0d6,CUST-8f05a31a60,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-24 07:14:59.379655,0.0,DEV-77309db697,PAY-f946897bd4,ADDR-c3e19dda9a,205.207.94.48
ORD-bb3f450b56,CUST-4ce5cc98cc,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-24 08:42:57.256070,0.0,DEV-c459139879,PAY-fca62b3d95,ADDR-51b5573ed6,57.33.142.167
ORD-8c43557bc2,CUST-6eeb9ef3ff,ADI-CAP-BLK,accessory,5,25.0,2026-03-24 09:01:08.275640,0.0,DEV-12ddd7db2c,PAY-ad2c73b5ce,ADDR-6041e553ee,133.173.94.165
ORD-2870e24920,CUST-9f94dcda35,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-24 09:33:41.893636,0.0,DEV-233dbb0226,PAY-2c6ec42152,ADDR-4cfa5ade00,4.215.250.28
ORD-adfe02c33c,CUST-ae47e944dd,ADI-SAMBA-WHT-42,sneakers,4,90.0,2026-03-24 10:20:02.355777,0.0,DEV-a5242a994e,PAY-3d5a35b36a,ADDR-bffd91d3ea,107.154.140.82
ORD-1f85f8ddcd,CUST-3998eb22bd,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-24 11:36:19.906704,0.0,DEV-5e0c0aed59,PAY-9cbed5a789,ADDR-abd9ff31e4,170.188.242.142
ORD-b84572fcca,CUST-1fd6e0b649,ADI-CAP-BLK,accessory,1,25.0,2026-03-24 15:42:48.385575,0.0,DEV-a66f0ee7c6,PAY-3185e62c67,ADDR-455c40969f,23.142.230.63
ORD-3be0148007,CUST-3894cb4c31,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-03-24 16:25:38.057765,0.0,DEV-c4826aec28,PAY-329bb670ef,ADDR-2e99284cc1,32.71.143.225
ORD-94ca9c2c9f,CUST-946e0d6a05,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-03-24 20:13:54.923634,0.0,DEV-013a98b00c,PAY-e96f7d2848,ADDR-bc9bbd3de2,155.104.203.235
ORD-6033598708,CUST-0067c9ef4f,ADI-SAMBA-WHT-42,sneakers,3,90.0,2026-03-24 20:23:30.311463,0.0,DEV-e324548877,PAY-dfd70b76ca,ADDR-d2658c0ed0,200.204.96.18
ORD-d8172af6f8,CUST-c1d4aa35fe,ADI-SAMBA-WHT-42,sneakers,2,90.0,2026-03-24 21:39:54.663075,0.0,DEV-e06e125651,PAY-66d3e9767c,ADDR-79feeaf553,136.162.195.66
ORD-680afdcae2,CUST-a4fd9a05d6,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-24 22:09:45.816023,0.0,DEV-6b9adbe0df,PAY-f11a45f860,ADDR-e7bb77f102,103.128.232.172
ORD-1fc30bdd29,CUST-9f4e0a6ce5,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-24 22:32:17.101136,0.0,DEV-d61c8200ba,PAY-6e00f6e311,ADDR-41f4d5dd11,144.101.249.102
ORD-3a16a89416,CUST-7aa1029541,ADI-SAMBA-BLK-42,sneakers,5,90.0,2026-03-24 22:35:14.869010,0.0,DEV-c6ea8bad82,PAY-f42c5ce284,ADDR-37a9228791,170.249.129.94
ORD-1f4b0d31f0,CUST-8817c824d3,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-03-24 23:55:37.188098,0.0,DEV-3b09e72ca3,PAY-b443559b4c,ADDR-e7191e7d86,91.145.164.16
ORD-172f393bb7,CUST-0f59fe3e13,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-25 00:15:02.295414,0.0,DEV-9d096c84be,PAY-64cf81d4f5,ADDR-0291c3626c,177.48.153.10
ORD-22b65dff25,CUST-818afede98,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-03-25 00:24:08.840736,0.0,DEV-af676def5f,PAY-62ff82e5c6,ADDR-701c2c107c,32.103.224.249
ORD-788448821b,CUST-0913189071,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-25 00:51:19.601314,0.0,DEV-d6249f1a44,PAY-1b3d2032c2,ADDR-1064c1d9b8,77.2.232.87
ORD-20f31a1727,CUST-1f38a2e6a9,ADI-SAMBA-WHT-42,sneakers,4,90.0,2026-03-25 02:36:02.558870,0.0,DEV-0d5792b0c2,PAY-57c01c9345,ADDR-18e0614362,20.99.93.196
ORD-9454faab60,CUST-c9fc956e7d,ADI-TRACK-BLK-M,apparel,5,70.0,2026-03-25 02:44:31.868661,0.0,DEV-6006327020,PAY-706941ebde,ADDR-dc890c3993,44.139.108.150
ORD-23265efc0a,CUST-10b6533513,ADI-SAMBA-BLK-42,sneakers,6,90.0,2026-03-25 02:59:38.023330,0.0,DEV-b3989b5c16,PAY-a38894c006,ADDR-cca5b5b252,74.253.195.34
ORD-1e1d22874f,CUST-143ee5736f,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-03-25 05:27:43.078224,0.0,DEV-91396b7b98,PAY-536dccd9a7,ADDR-37fb0588de,191.33.65.67
ORD-fc1a83dfbe,CUST-ffb4c885a6,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-25 05:35:25.888980,0.0,DEV-39d8d96f11,PAY-d7be48bbe4,ADDR-e9d92564c2,155.5.195.14
ORD-616977b8aa,CUST-df36d06d81,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-25 06:51:46.000745,0.0,DEV-b0a8de8831,PAY-373921235d,ADDR-16a46429c3,62.189.190.170
ORD-039bbfc17f,CUST-3a75102b34,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-25 07:09:42.068037,0.0,DEV-74fd8795cb,PAY-1308802bfa,ADDR-b39fc04140,17.180.33.83
ORD-bf885d2cd4,CUST-2da93a6982,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-25 08:56:15.014669,0.0,DEV-34f60c5b05,PAY-d2abe18525,ADDR-acd70f9482,152.35.117.97
ORD-9169335de2,CUST-0c158b0749,ADI-GAZL-BLU-42,sneakers,8,100.0,2026-03-25 09:42:40.152658,0.0,DEV-08c71167e9,PAY-fe08c188e8,ADDR-143c3d6fd1,67.54.222.137
ORD-f19fc35ba8,CUST-8bb064a72e,ADI-CAP-BLK,accessory,1,25.0,2026-03-25 10:20:13.380610,0.0,DEV-c4b49e6fd3,PAY-4c0232866e,ADDR-1856328367,131.217.230.99
ORD-038c24e97a,CUST-cafb3d5764,ADI-TEE-WHT-M,apparel,1,30.0,2026-03-25 10:23:38.786500,0.0,DEV-4cc0943614,PAY-d257781fa9,ADDR-480b9ccc77,200.137.60.198
ORD-6876aec640,CUST-e1724c8a0c,ADI-TEE-WHT-M,apparel,8,30.0,2026-03-25 10:40:35.186930,0.0,DEV-fc2c03a904,PAY-ae997497f8,ADDR-f1630f81b8,167.244.107.193
ORD-e19387a799,CUST-e011a5f08b,ADI-TEE-WHT-M,apparel,1,30.0,2026-03-25 10:51:18.239770,0.0,DEV-82f2c12ac2,PAY-31e738d077,ADDR-5b378b854f,146.51.54.145
ORD-cf54c61b10,CUST-ca7d4960fb,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-25 10:58:13.432797,0.0,DEV-6e4620c8d8,PAY-f120676ea0,ADDR-a0cde94e8c,118.3.216.211
ORD-45d05aeb97,CUST-60b1cf8075,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-25 11:09:53.818176,0.0,DEV-dca88afe27,PAY-5398e446a1,ADDR-4b7aadb922,54.242.119.133
ORD-6644b796e2,CUST-3e696c1e59,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-03-25 12:26:32.884425,0.0,DEV-630c7a4d87,PAY-9f35da2d7b,ADDR-8a3d8dfd81,127.230.95.96
ORD-aa42741058,CUST-466f256d19,ADI-SAMBA-WHT-42,sneakers,8,90.0,2026-03-25 13:34:54.304364,0.0,DEV-e1fe71a7b6,PAY-ff93b2f08b,ADDR-13a473992b,65.250.254.60
ORD-30d58dd5f4,CUST-3818497197,ADI-CAP-BLK,accessory,6,25.0,2026-03-25 13:36:33.757995,0.0,DEV-b533a6c8d3,PAY-06a34899a5,ADDR-5097f0407c,113.162.208.203
ORD-30444bc871,CUST-b923b2a1c8,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-03-25 13:58:53.531169,0.0,DEV-ee74557285,PAY-089db70926,ADDR-82ebba0517,157.119.148.251
ORD-91ae48ee91,CUST-5198fcbd43,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-03-25 19:44:57.309519,0.0,DEV-e9b1a3d54d,PAY-f979a94863,ADDR-ae5a4014da,176.243.61.96
ORD-f68fa46f83,CUST-39a9a812d8,ADI-CAP-BLK,accessory,3,25.0,2026-03-26 00:50:39.827279,0.0,DEV-04aef85c51,PAY-9a4f5a86c8,ADDR-cbd46e6ab3,223.26.132.227
ORD-4bad883672,CUST-417235c6ee,ADI-SUPER-BLK-42,sneakers,6,85.0,2026-03-26 01:47:52.888471,0.0,DEV-2eb35ac20a,PAY-ccc7af12c8,ADDR-c285e49b87,134.171.210.149
ORD-146236205e,CUST-ea53948c4a,ADI-TEE-WHT-M,apparel,4,30.0,2026-03-26 02:47:28.288431,0.0,DEV-34cc57ca70,PAY-c19d7959d3,ADDR-438c278afa,115.44.110.187
ORD-9f51b690f8,CUST-bb4e3034c3,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-03-26 07:05:04.481400,0.0,DEV-03df15c494,PAY-6c48aad9ad,ADDR-397dca8604,207.2.252.61
ORD-cf68251271,CUST-0067c9ef4f,ADI-TRACK-BLK-M,apparel,5,70.0,2026-03-26 08:32:28.854286,0.0,DEV-e324548877,PAY-dfd70b76ca,ADDR-d2658c0ed0,200.204.96.18
ORD-8a744d17b0,CUST-933ba0ba94,ADI-TEE-WHT-M,apparel,4,30.0,2026-03-26 10:37:23.948327,0.0,DEV-bea7b5e5b2,PAY-d36f816ce6,ADDR-a8e0587332,154.2.81.134
ORD-e70cff73a0,CUST-35701d768e,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-26 11:29:50.619139,0.0,DEV-dd2a16e9bd,PAY-b548be1723,ADDR-69167336c5,148.117.51.185
ORD-ebe990dc6f,CUST-82a7b7af84,ADI-SAMBA-WHT-42,sneakers,5,90.0,2026-03-26 14:35:58.703619,0.0,DEV-c067b72256,PAY-28debb02c9,ADDR-f284ee1c21,148.161.32.69
ORD-d214396b6d,CUST-651c7f6d67,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-26 15:24:15.066777,0.0,DEV-9ee9b8eafa,PAY-ae9ebade6f,ADDR-61f44f3008,133.23.205.18
ORD-32c4e9f8c2,CUST-25dcd1ae14,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-03-26 16:13:44.446403,0.0,DEV-34cee50018,PAY-d305b13d83,ADDR-6276e7cc1b,116.46.57.47
ORD-b5bf41ce0f,CUST-47657fc985,ADI-TRACK-NVY-M,apparel,4,60.0,2026-03-26 18:44:01.803029,0.0,DEV-8a29f2c79e,PAY-3bdccc4c4f,ADDR-af221daaa9,203.61.69.47
ORD-e4a1ba788e,CUST-905e62c1b3,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-26 22:21:09.162193,0.0,DEV-60c9649cde,PAY-b84bbbe820,ADDR-f0de17605b,58.219.13.156
ORD-491acc14f3,CUST-04f00a8974,ADI-TRACK-BLK-M,apparel,2,70.0,2026-03-26 22:57:38.993169,0.0,DEV-14588589bc,PAY-2b20f56273,ADDR-a7e2cc57b8,100.232.189.172
ORD-5a50c2770f,CUST-f2d710e958,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-27 00:29:56.924164,0.0,DEV-663a78ce99,PAY-a613312486,ADDR-6dc23938e7,23.10.106.42
ORD-6837a8354b,CUST-c04b63b75a,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-27 01:06:24.442034,0.0,DEV-206690ef0f,PAY-7dca0b21a4,ADDR-cd614aba6e,124.158.231.231
ORD-9f7e9135ca,CUST-a167b1aa01,ADI-SAMBA-WHT-42,sneakers,5,90.0,2026-03-27 01:40:00.461778,0.0,DEV-616f184b81,PAY-5b455b5c13,ADDR-573b1e6b4b,101.134.253.152
ORD-5f74196825,CUST-37b0847065,ADI-CAP-BLK,accessory,1,25.0,2026-03-27 02:19:58.776853,0.0,DEV-b1f42b46c7,PAY-b549ab36b9,ADDR-3504062b44,135.241.2.237
ORD-888f75e5c8,CUST-d98b725a6d,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-03-27 04:22:14.645807,0.0,DEV-456e431c12,PAY-68a78900a2,ADDR-3a7bb8587b,91.136.216.71
ORD-d450722bce,CUST-2b772cc6e0,ADI-TRACK-NVY-M,apparel,6,60.0,2026-03-27 04:32:56.791468,0.0,DEV-391a6f71ee,PAY-9dc782e335,ADDR-b369d3cfe2,208.95.108.48
ORD-3b3c430959,CUST-eff1a97b0d,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-03-27 06:35:12.331257,0.0,DEV-98890ff472,PAY-7e230aebdc,ADDR-05ed3a3a43,219.77.70.52
ORD-1c78bb458a,CUST-8a0c8c682c,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-03-27 09:16:55.028421,0.0,DEV-37dfe648e4,PAY-e182bddff7,ADDR-e797548c9e,160.248.143.21
ORD-511936cb76,CUST-37adee5206,ADI-SAMBA-WHT-42,sneakers,5,90.0,2026-03-27 09:45:25.879336,0.0,DEV-d423b3a07e,PAY-6e7b85a6ac,ADDR-a625a9130a,107.184.241.205
ORD-9fa7b946a6,CUST-b63eab529f,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-27 10:22:56.024019,0.0,DEV-455817a3d4,PAY-1188da0bff,ADDR-99d8e3bde7,154.222.45.17
ORD-65885c9fca,CUST-cf50517709,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-27 11:26:46.020963,0.0,DEV-a8404a6c28,PAY-cd1b3a7e9b,ADDR-fa70aab2ba,33.82.68.162
ORD-c8823da5b4,CUST-ec9cc35c8a,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-27 13:13:49.870547,0.0,DEV-4bd8750df4,PAY-fb05540f3d,ADDR-55c2b3d5ab,126.37.27.39
ORD-6f9032cdf9,CUST-cd705b5525,ADI-TEE-WHT-M,apparel,4,30.0,2026-03-27 15:41:46.782468,0.0,DEV-477b42e5ce,PAY-e286e656a4,ADDR-26db51cc26,203.142.90.165
ORD-ce6e96ed5b,CUST-83c6b3ef45,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-27 15:53:57.340769,0.0,DEV-1466216fbc,PAY-bc2e03f4a7,ADDR-209d4d7c32,164.107.164.52
ORD-7a8fd858a7,CUST-53159e5fd7,ADI-SUPER-BLK-42,sneakers,2,85.0,2026-03-27 16:30:37.992413,0.0,DEV-9109f0c2d1,PAY-6919c2e57e,ADDR-58334590db,217.17.150.6
ORD-0b9c541805,CUST-e441ec9fc8,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-03-27 17:42:04.139398,0.0,DEV-7243bdd3de,PAY-2c90db6f2e,ADDR-ac71c5b619,194.36.241.162
ORD-5985bd6798,CUST-0efed8796f,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-27 18:07:55.279605,0.0,DEV-ebade676bf,PAY-42da703dab,ADDR-fcb0fd14f4,200.45.66.158
ORD-07d04a1d99,CUST-f7af41a712,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-03-27 19:43:59.472116,0.0,DEV-38661cabcc,PAY-ee20211c91,ADDR-11af044d29,197.215.45.194
ORD-e8d61b1ec9,CUST-d0592aeb2d,ADI-SUPER-BLK-42,sneakers,4,85.0,2026-03-27 20:09:04.794401,0.0,DEV-972b774745,PAY-c19ad96e0f,ADDR-6dfc6f08f5,16.240.60.233
ORD-a94eb75b40,CUST-7aa1029541,ADI-SAMBA-BLK-42,sneakers,4,90.0,2026-03-27 21:41:54.952107,0.0,DEV-c6ea8bad82,PAY-f42c5ce284,ADDR-37a9228791,170.249.129.94
ORD-13a675966b,CUST-ceecb11f81,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-28 00:52:08.694646,0.0,DEV-31f9506af3,PAY-5978e182e1,ADDR-dc1f80c953,155.70.128.14
ORD-a3e2411f3f,CUST-b1bd07a489,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-28 01:42:01.782739,0.0,DEV-73928be183,PAY-d71ac3f851,ADDR-b678d0e438,61.85.208.125
ORD-27c53410c5,CUST-43796d83fc,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-03-28 02:45:46.279534,0.0,DEV-f9acb9653d,PAY-9bc2f8dc94,ADDR-17ea804510,219.219.96.220
ORD-8b8b207046,CUST-4fec2f2737,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-28 03:15:10.237321,0.0,DEV-313e1f1952,PAY-868896ca94,ADDR-53ae521781,133.49.51.186
ORD-4ad2301d63,CUST-e074013ed0,ADI-SUPER-BLK-42,sneakers,2,85.0,2026-03-28 03:56:32.415734,0.0,DEV-9fb9baceda,PAY-241cca7d32,ADDR-375672398c,121.23.124.180
ORD-ff71ceecd9,CUST-c9fc956e7d,ADI-TRACK-BLK-M,apparel,4,70.0,2026-03-28 07:44:55.933010,0.0,DEV-6006327020,PAY-706941ebde,ADDR-dc890c3993,44.139.108.150
ORD-174f72ac3b,CUST-50e69bb74f,ADI-CAP-BLK,accessory,2,25.0,2026-03-28 08:08:57.231162,0.0,DEV-0ad866b37c,PAY-b90ae607cb,ADDR-b2a06c2be2,90.75.120.27
ORD-f9f0397c60,CUST-22a4989a93,ADI-CAP-BLK,accessory,1,25.0,2026-03-28 11:22:22.544469,0.0,DEV-736a5e1487,PAY-b93308b776,ADDR-a15141a7bf,143.27.5.165
ORD-0074164d30,CUST-87aaa08d3b,ADI-TEE-WHT-M,apparel,3,30.0,2026-03-28 11:40:23.150482,0.0,DEV-252057f9dd,PAY-ab81371ceb,ADDR-c0bcc5708e,178.78.82.61
ORD-83fef5e737,CUST-813683058c,ADI-SUPER-BLK-42,sneakers,4,85.0,2026-03-28 12:58:08.669586,0.0,DEV-a4c63e0dc9,PAY-dc419302fd,ADDR-21ef8d65e0,115.44.201.50
ORD-dfa6bcc0b6,CUST-ba01b97a28,ADI-SAMBA-WHT-42,sneakers,4,90.0,2026-03-28 14:47:07.961524,0.0,DEV-7242c07e0f,PAY-b0e42bc61c,ADDR-0a5c94d4e8,93.80.149.182
ORD-58c4546844,CUST-be8303bbd4,ADI-TRACK-NVY-M,apparel,4,60.0,2026-03-28 14:57:37.823297,0.0,DEV-46146b1246,PAY-14a34191de,ADDR-1ce1b3bc80,160.226.176.228
ORD-bc68944a97,CUST-4550078269,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-28 15:49:49.635998,0.0,DEV-4c5dcfa5c8,PAY-50b8cb59f8,ADDR-242cb5a5bb,61.123.135.53
ORD-69a913e29a,CUST-2a941eb1f0,ADI-GAZL-BLU-42,sneakers,3,100.0,2026-03-28 18:56:21.395386,0.0,DEV-ae998c0384,PAY-9de428af2f,ADDR-978bb3f56f,159.161.207.25
ORD-6ae2ba19d6,CUST-0c375cacd7,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-28 20:38:55.676713,0.0,DEV-9871ed79e7,PAY-b3869c2cb8,ADDR-dbabb5f194,60.51.194.72
ORD-fa21dea1d7,CUST-8cd237643b,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-03-28 21:41:20.188604,0.0,DEV-fab757414a,PAY-2541eb6489,ADDR-0064900840,130.39.142.65
ORD-7050997573,CUST-55b20c6079,ADI-SUPER-BLK-42,sneakers,5,85.0,2026-03-28 23:43:56.930528,0.0,DEV-f4c7792cdf,PAY-caae468911,ADDR-94a3db52e3,210.164.43.85
ORD-53a32079b1,CUST-6c55498370,ADI-CAP-BLK,accessory,1,25.0,2026-03-29 02:12:35.267819,0.0,DEV-7eaa0b213c,PAY-f9acc3cb60,ADDR-72c9ac3595,139.148.153.218
ORD-70f0459672,CUST-d55960fbc2,ADI-TRACK-BLK-M,apparel,1,70.0,2026-03-29 04:37:04.971895,0.0,DEV-5d941ea692,PAY-ec62614e1b,ADDR-60795d2de7,161.53.170.35
ORD-f937f2c297,CUST-84ceb6ca5a,ADI-SUPER-BLK-42,sneakers,2,85.0,2026-03-29 05:02:17.544179,0.0,DEV-389819cec2,PAY-7373b7a136,ADDR-f9723c2a36,217.163.177.182
ORD-5c0faddbed,CUST-910155d320,ADI-SAMBA-BLK-42,sneakers,4,90.0,2026-03-29 07:17:32.713210,0.0,DEV-923f247472,PAY-813318e34c,ADDR-eddef76b18,135.42.148.120
ORD-669b225fb3,CUST-43afad373b,ADI-TRACK-NVY-M,apparel,4,60.0,2026-03-29 08:48:39.969370,0.0,DEV-25dc679d91,PAY-8a25d4dd8f,ADDR-ed3ff46701,41.71.67.7
ORD-9688a780e0,CUST-0f42862647,ADI-SAMBA-WHT-42,sneakers,5,90.0,2026-03-29 08:52:04.984269,0.0,DEV-a8c1714869,PAY-0e7b1ad9fa,ADDR-57dd0c7952,177.57.39.5
ORD-d9953357bd,CUST-a55f980e3a,ADI-TEE-WHT-M,apparel,4,30.0,2026-03-29 09:23:42.423108,0.0,DEV-e2fe511c5c,PAY-66f8a363cf,ADDR-0d1d23ea90,41.251.51.204
ORD-754af6c986,CUST-54a9de5e24,ADI-TRACK-BLK-M,apparel,3,70.0,2026-03-29 10:03:58.206802,0.0,DEV-bfb2656d43,PAY-0e58a2b374,ADDR-490697d1d2,152.51.105.236
ORD-8f577566e5,CUST-917da39a6e,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-29 11:58:49.312003,0.0,DEV-c8ca7b2c14,PAY-b672ef4aae,ADDR-878a469608,44.125.216.247
ORD-517f98c150,CUST-deb306a951,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-03-29 12:07:19.704837,0.0,DEV-f2c5e21a07,PAY-8db5f5d3a4,ADDR-c2842f4cac,218.95.35.153
ORD-fea72e549c,CUST-8c22ac7910,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-03-29 12:13:08.496279,0.0,DEV-59cd4dedd4,PAY-f0eee3debb,ADDR-84ebe953fa,154.167.196.61
ORD-4fc9d06c08,CUST-ad16208c5c,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-29 14:24:55.022806,0.0,DEV-cd3cf46d39,PAY-52a5fefd0a,ADDR-6fd20b0e76,106.226.111.23
ORD-7e5a3ade49,CUST-803ea5a979,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-03-29 18:31:09.285691,0.0,DEV-233a7cbe11,PAY-ef9b761d68,ADDR-767f9cf9e6,16.81.53.107
ORD-94aa359fd8,CUST-03bf9e7a51,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-03-29 21:21:35.574819,0.0,DEV-f66051a6e6,PAY-8f2ae68b3f,ADDR-1d05bdee7c,23.78.157.244
ORD-e981c32d1b,CUST-252f289a3a,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-03-29 23:44:50.683956,0.0,DEV-73a9d52d91,PAY-728c5383cf,ADDR-c0948917bf,184.90.165.16
ORD-5b8cb4ff56,CUST-3fed03100d,ADI-TRACK-BLK-M,apparel,5,70.0,2026-03-30 00:24:42.372253,0.0,DEV-18717f27b9,PAY-c687a8409a,ADDR-da007c46d8,174.48.168.7
ORD-bf667e4fe9,CUST-3ac220c37d,ADI-TRACK-NVY-M,apparel,1,60.0,2026-03-30 01:15:27.236467,0.0,DEV-22545bb1f8,PAY-35f65258c0,ADDR-14ac82b714,169.156.78.145
ORD-f16bfdd53d,CUST-c4fd873076,ADI-GAZL-BLU-42,sneakers,6,100.0,2026-03-30 01:42:43.578912,0.0,DEV-ee15d67fe1,PAY-6fd955785d,ADDR-38a84ab0fc,105.234.185.242
