customer_id,account_created,device_id,payment_fingerprint,shipping_address_id,segment,ring_id,ring_style,home_ip,uses_vpn
CUST-75714444c0,2025-03-08 16:32:30.516559,DEV-b8aa917cd2,PAY-283a207d7b,ADDR-52b890718b,normal,,,85.173.245.235,False
CUST-5897ba0ab3,2025-08-28 17:39:29.884192,DEV-659025d170,PAY-14c533157f,ADDR-7f9d1934ca,normal,,,10.69.246.40,False
CUST-b5d64e2e91,2025-11-25 03:34:40.717870,DEV-e16d756f24,PAY-b01ae913fa,ADDR-8dbd00e874,normal,,,222.171.236.201,False
CUST-042940e6ab,2026-03-13 09:39:33.838456,DEV-b04db0e5c6,PAY-0d8a07010f,ADDR-cea615a56a,normal,,,191.28.153.145,False
CUST-6a6a75392c,2026-01-20 18:06:06.799814,DEV-325dd20d4e,PAY-7b9ca8ef44,ADDR-e7b218b926,normal,,,81.9.106.148,False
CUST-46602a1013,2025-12-28 21:36:53.645810,DEV-19b47208dd,PAY-f71860ec38,ADDR-1a10d5f915,normal,,,205.181.33.249,False
CUST-d8a8a7e856,2025-02-21 10:44:27.512260,DEV-755a97dfcf,PAY-1ea98dbbb0,ADDR-47f5c75264,normal,,,216.15.173.252,False
CUST-2459b94931,2025-07-02 06:20:45.045429,DEV-f868dc692e,PAY-fe298cc07f,ADDR-ce58a8a7a4,normal,,,137.84.199.48,False
CUST-c8a014747e,2025-11-06 14:47:10.263296,DEV-f7a99ccd32,PAY-09c895dbbb,ADDR-efb4140299,normal,,,222.157.161.182,False
CUST-d44c62889f,2024-12-15 07:30:20.474608,DEV-da91c67f4c,PAY-7abbd016d8,ADDR-a8131a4db5,normal,,,106.44.254.225,False
CUST-a4989c33d2,2025-04-13 14:16:35.955156,DEV-09a83500a7,PAY-e7a54ea64f,ADDR-d30d6d05b6,normal,,,116.154.110.135,False
CUST-84b46ff943,2025-05-21 01:00:54.279971,DEV-2e42cab0f0,PAY-a20dca9905,ADDR-b39a9ded3d,normal,,,29.191.19.200,False
CUST-9454ebc9e4,2025-03-24 00:21:34.402205,DEV-a8682e2d91,PAY-5e16623f5f,ADDR-f54cbe4ca9,normal,,,24.227.12.205,False
CUST-a3e2039c22,2025-09-02 11:05:15.735034,DEV-84f12c1ea1,PAY-6e8435002e,ADDR-ebef0ab4da,normal,,,129.78.97.88,False
CUST-66cf27abab,2026-05-15 18:51:23.495763,DEV-ea728c6fec,PAY-20c001418d,ADDR-0604543af3,normal,,,188.158.167.37,False
CUST-323d7ff7fd,2026-02-15 12:42:48.584271,DEV-64dc3ff836,PAY-f9739a3251,ADDR-ccb75b2fc0,normal,,,26.67.105.186,False
CUST-2dfc34e634,2024-12-18 03:56:02.591441,DEV-67783c4120,PAY-304107301f,ADDR-507b414776,normal,,,100.59.2.80,False
CUST-ecc1840808,2026-05-20 19:45:35.037048,DEV-7b113a2f78,PAY-b69dadb24e,ADDR-085984d860,normal,,,176.44.170.120,False
CUST-15b2d2fbe4,2026-04-25 20:07:36.958325,DEV-25b39c5fa9,PAY-cf6f7a400f,ADDR-53e96c4270,normal,,,27.159.11.148,False
CUST-30aadb4bd1,2026-02-09 04:01:48.475226,DEV-dcea6c8a3f,PAY-dcf4b5ed8f,ADDR-2ceb10d35c,normal,,,164.107.164.52,False
CUST-f194a48af3,2025-03-18 11:36:51.149547,DEV-814d602e14,PAY-d1d2b241e9,ADDR-50d33e231b,normal,,,71.163.225.172,False
CUST-e8592ae18e,2025-02-03 02:52:33.798351,DEV-2cd779e4df,PAY-690077b6f6,ADDR-677befe851,normal,,,39.80.140.30,False
CUST-ce5c52cd41,2024-12-05 20:00:26.446487,DEV-5cec1a3eb2,PAY-3b80c17e8e,ADDR-a8ccd15a1f,normal,,,160.52.105.139,False
CUST-964aa8cb17,2025-06-17 20:01:15.040537,DEV-27bf075d40,PAY-196cf65cee,ADDR-ec77c6e21d,normal,,,82.138.72.242,False
CUST-3cf6b267fb,2026-01-08 19:41:56.261506,DEV-8baa3932b3,PAY-c8f994d9fa,ADDR-4a7effeae7,normal,,,73.125.87.19,False
CUST-a80fb97ee8,2025-05-26 06:54:09.250582,DEV-5bacf91d60,PAY-a9851dc074,ADDR-ad7f6932b6,normal,,,87.227.25.34,False
CUST-97ba674784,2024-12-13 18:52:56.522899,DEV-9550b30f37,PAY-b45cb0239a,ADDR-b9c9197ddf,normal,,,173.25.54.99,False
CUST-e7e8ed5479,2024-12-28 03:36:11.062930,DEV-d4698aae8f,PAY-49fdad546e,ADDR-02c8d8c4e4,normal,,,110.200.91.181,False
CUST-e85ca94a4a,2025-11-07 03:42:08.833468,DEV-b064adedc3,PAY-75fae9ec0e,ADDR-f47c435d05,normal,,,152.228.182.80,False
CUST-38c022104a,2025-06-07 10:05:12.483336,DEV-1250586a64,PAY-14df461944,ADDR-c2f5c48f34,normal,,,51.40.238.146,False
CUST-5b30b0a9ee,2025-02-11 07:25:37.977876,DEV-d8e91792bb,PAY-f5a1482515,ADDR-3ee54540f1,normal,,,209.239.49.117,False
CUST-15f04eca06,2025-05-25 17:12:10.252420,DEV-43a24f867f,PAY-826815062c,ADDR-bb0a61414f,normal,,,165.238.240.60,False
CUST-0046655e48,2026-05-29 13:44:28.185725,DEV-79bf17937f,PAY-e2fe4d65ac,ADDR-e9d4d05539,normal,,,37.132.186.101,False
CUST-e73433c4f6,2025-03-13 03:52:27.421481,DEV-8ff66af3d5,PAY-2a29a2758b,ADDR-046bedd8b7,normal,,,171.169.166.117,False
CUST-ec99b81775,2025-09-05 06:23:36.800859,DEV-684ef206ba,PAY-35475c541a,ADDR-1c67afca3a,normal,,,17.243.57.90,False
CUST-d4a9c0e999,2025-08-31 03:20:57.784405,DEV-b04ac37c18,PAY-81fc7b68d2,ADDR-d621b2ac28,normal,,,217.87.144.197,False
CUST-138fd2339c,2025-06-16 20:21:36.667796,DEV-e0c790fc95,PAY-db98214d61,ADDR-f4a439cbb4,normal,,,148.65.52.104,False
CUST-0a85b341ea,2026-03-15 08:42:53.965293,DEV-c962c7760d,PAY-481e134a9e,ADDR-a80941e05d,normal,,,204.54.166.143,False
CUST-1ddb3cfb76,2025-12-08 00:46:36.595615,DEV-0f0e869c8a,PAY-e9f561d9b2,ADDR-400edd32ed,normal,,,203.154.236.103,False
CUST-31ea9e8c64,2025-11-03 22:05:15.556558,DEV-cda6aa71a9,PAY-ea01dfada5,ADDR-9d5d7986cb,normal,,,62.124.81.250,False
CUST-4ba2fc60b9,2025-09-02 07:04:41.595187,DEV-996fca1326,PAY-920ee22ce5,ADDR-43f0a73c11,normal,,,17.174.106.209,False
CUST-ab713bd3c5,2026-01-02 20:39:20.964385,DEV-ec86aaf12b,PAY-032f54cf0a,ADDR-6e286f0d77,normal,,,111.222.175.140,False
CUST-dc4c5b6cdb,2026-01-02 21:40:27.649183,DEV-9f3e4257c7,PAY-cdebd6257d,ADDR-5edf890717,normal,,,45.39.249.30,False
CUST-0f4867c59c,2025-11-04 20:41:56.130363,DEV-5db58fd943,PAY-29323abcdd,ADDR-c598d862bc,normal,,,119.166.49.211,False
CUST-ae5ad7514f,2025-08-11 18:43:29.153584,DEV-bcb9712301,PAY-b1f5e83fed,ADDR-b8d9e95323,normal,,,79.207.35.154,False
CUST-caa8317a42,2025-01-28 23:06:55.554370,DEV-2e2fe8ee13,PAY-cbf8938156,ADDR-cf96bb3e85,normal,,,209.194.167.127,False
CUST-0f7c208e0c,2025-12-05 10:46:07.493757,DEV-f396a3c0c4,PAY-e758b0cd43,ADDR-a02f4ff39a,normal,,,16.46.111.210,False
CUST-ac0cc10edb,2025-02-15 10:23:13.143047,DEV-72be01ebb5,PAY-8bc16a3aa3,ADDR-4747dc61db,normal,,,149.0.75.170,False
CUST-bcf45c7415,2025-02-21 09:30:41.529354,DEV-1d6ab20422,PAY-585d88d855,ADDR-dafd3d857f,normal,,,137.149.199.158,False
CUST-8f5ffeabbb,2025-10-27 14:56:05.789019,DEV-69cbc4e370,PAY-5354476391,ADDR-5017c27dbc,normal,,,51.105.162.77,False
CUST-c9d9cab152,2025-10-23 04:33:39.468809,DEV-701aecdccf,PAY-b4a18f656f,ADDR-fc2ab898d7,normal,,,174.155.222.184,False
CUST-afbc296c3f,2026-06-18 21:56:09.231440,DEV-cafc578b26,PAY-c059b41663,ADDR-dc5cfa15e6,normal,,,89.45.4.157,False
CUST-97a7b5a45c,2026-06-21 03:18:54.818732,DEV-4e0d480253,PAY-2e5763ab28,ADDR-9542ac73ec,normal,,,104.65.150.16,False
CUST-69273c3e7c,2025-06-28 18:43:16.784771,DEV-93b5364a26,PAY-d0c577ad24,ADDR-84651ce3e0,normal,,,141.27.0.181,False
CUST-78a109f26f,2025-10-17 06:10:49.667426,DEV-f352b8a033,PAY-4adfdcb220,ADDR-2c12d91954,normal,,,92.56.144.222,False
CUST-81b60120cf,2024-12-15 01:20:35.435260,DEV-7a85e81526,PAY-a0525b14b3,ADDR-73a9f4fc61,normal,,,111.201.162.183,False
CUST-9257b06e41,2025-07-06 15:14:40.156219,DEV-e0fd249684,PAY-7982fd9bb0,ADDR-68db62fa6a,normal,,,98.222.108.170,False
CUST-42124212b9,2025-03-07 09:42:24.611875,DEV-55705a95b2,PAY-2cc2fcf64c,ADDR-1730527545,normal,,,36.96.196.216,False
CUST-65921855df,2026-05-16 06:36:08.879876,DEV-95fcfe1098,PAY-cf58d5046b,ADDR-8b927b5701,normal,,,216.213.78.74,False
CUST-89ae5166cb,2026-06-27 12:38:57.025225,DEV-77a28b0b74,PAY-2bc28c2d1c,ADDR-c398e099bc,normal,,,172.64.68.3,False
CUST-c62747caa0,2025-01-07 12:58:56.524398,DEV-7ee6e17f22,PAY-630d0ca60b,ADDR-2396fde2a4,normal,,,5.73.249.169,False
CUST-09527d508c,2025-08-06 20:52:16.206908,DEV-1371526444,PAY-cf86081478,ADDR-698aa4a2b0,normal,,,35.43.70.165,False
CUST-d60a542515,2026-03-08 15:21:52.836673,DEV-06913d92fe,PAY-bbf2da5afa,ADDR-36e5c46b20,normal,,,221.233.217.160,False
CUST-17826665da,2025-03-11 02:27:51.667732,DEV-22fab70278,PAY-74d541409d,ADDR-780d086a17,normal,,,131.217.230.99,False
CUST-151cbbae06,2025-06-20 17:20:57.392359,DEV-39c981d8cb,PAY-eca5598ac0,ADDR-1b158ce1a0,normal,,,48.217.3.148,False
CUST-a7814c048a,2025-09-11 10:23:21.000144,DEV-80970a0df2,PAY-07a797e49e,ADDR-6a2a94d469,normal,,,188.121.137.106,False
CUST-3210be1254,2026-05-17 11:32:22.632513,DEV-a5f8287689,PAY-abcb5760ef,ADDR-2743b97d8d,normal,,,148.187.17.251,False
CUST-74a34c94db,2024-12-18 22:10:20.945737,DEV-dfb456b520,PAY-940f4a6aaa,ADDR-bfae7a4471,normal,,,124.188.57.149,False
CUST-95edd1d65a,2025-09-01 19:22:52.677013,DEV-7f47792e80,PAY-a830f0f85f,ADDR-1c25df04bb,normal,,,177.40.72.187,False
CUST-05cef492e3,2026-01-24 10:03:00.256327,DEV-057942da82,PAY-403bee6a14,ADDR-758c3f621f,normal,,,220.143.238.133,False
CUST-4a10085680,2025-01-11 07:08:52.902804,DEV-d39b332cbe,PAY-a074cbdc2f,ADDR-f7dd19b40f,normal,,,157.45.125.121,False
CUST-b693e5839d,2025-11-27 03:41:27.424488,DEV-2deb274787,PAY-7d60df407b,ADDR-8b1b12509c,normal,,,170.39.159.157,False
CUST-aff1a07fa2,2024-12-27 13:21:04.628404,DEV-b904c0e447,PAY-f9ca6e4311,ADDR-0721708c85,normal,,,88.5.240.117,False
CUST-59e0b3470d,2025-09-19 19:57:59.695162,DEV-483d06df18,PAY-c716de4851,ADDR-2ec49ae103,normal,,,121.169.215.91,False
CUST-f5012b378b,2026-06-06 04:14:16.005200,DEV-2105553620,PAY-f1096b41c9,ADDR-9a3ebd9dec,normal,,,205.150.148.43,False
CUST-957e4e4598,2024-12-17 10:53:36.360491,DEV-cffdc0bbdb,PAY-e44697b44b,ADDR-8d20c55c4d,normal,,,153.155.133.16,False
CUST-99574412a2,2025-11-26 08:45:12.779520,DEV-372bffcec9,PAY-827ac44c4a,ADDR-0d64030685,normal,,,149.86.26.169,False
CUST-285a406f9c,2026-06-23 10:06:34.809102,DEV-78b621c7de,PAY-8264745fbc,ADDR-e8642498a9,normal,,,208.13.146.125,False
CUST-f7be5b6ef3,2025-01-13 18:33:40.601025,DEV-91cdee179d,PAY-d5a395afd0,ADDR-2845fda242,normal,,,130.39.142.65,False
CUST-f5103cf2ef,2025-02-11 17:45:31.132645,DEV-f615065e85,PAY-898be68e0e,ADDR-0a8980feff,normal,,,72.140.131.4,False
CUST-50ca65aae3,2026-01-30 06:53:58.878485,DEV-f381e72a53,PAY-56867037f0,ADDR-81066355e0,normal,,,155.89.77.169,False
CUST-d571d4a42e,2025-08-12 14:41:32.705001,DEV-7394e6c557,PAY-cfa687d280,ADDR-6566912e4b,normal,,,207.89.133.201,False
CUST-a2c7bea377,2026-01-06 17:58:03.465372,DEV-4ba00da2fe,PAY-8b354934d9,ADDR-52878e71c0,normal,,,125.92.16.88,False
CUST-ae389476c8,2026-06-19 18:39:35.118958,DEV-c6612590ba,PAY-a40005965f,ADDR-3be78eb2c1,normal,,,38.78.253.193,False
CUST-33ff5e10af,2026-06-25 06:51:54.526883,DEV-a41333e3ae,PAY-293e647857,ADDR-8b5a641407,normal,,,198.196.121.170,False
CUST-ffe3857031,2025-08-08 20:48:39.155801,DEV-fad1470a74,PAY-ffab5cd3d8,ADDR-b3384870bb,normal,,,164.85.107.148,False
CUST-2caa28c106,2026-01-26 04:40:55.191407,DEV-e5f5adf877,PAY-c11554cbe7,ADDR-31cf05d445,normal,,,89.27.135.194,False
CUST-9b39de6c58,2026-03-16 12:12:10.467113,DEV-89d277f694,PAY-7182104813,ADDR-f1a5a28cc2,normal,,,14.85.237.103,False
CUST-e25b4014b5,2025-08-29 17:43:08.654525,DEV-2e536bf71a,PAY-7ea71c836d,ADDR-d4fcf832d1,normal,,,122.119.194.175,False
CUST-62d78de898,2026-01-09 13:07:33.788900,DEV-0fa16354ff,PAY-1d36fa7efd,ADDR-615f862870,normal,,,122.134.74.136,False
CUST-9cd52cf422,2026-04-14 21:22:45.902524,DEV-96bf2c922a,PAY-af966d12c8,ADDR-848444dde6,normal,,,4.147.229.98,False
CUST-44bc39ed4f,2025-12-24 20:20:39.693693,DEV-6dbf9c4336,PAY-9490639cab,ADDR-a529ced3a1,normal,,,136.21.49.235,False
CUST-7f0e791169,2025-09-30 14:51:08.721172,DEV-2405765ca6,PAY-a58f69b25c,ADDR-c9d55297d0,normal,,,91.221.139.86,False
CUST-d2c88a6d1a,2025-05-02 12:27:06.207647,DEV-62d96b7590,PAY-167bc08ae4,ADDR-5411106713,normal,,,206.50.130.168,False
CUST-4ba9d2fc56,2025-10-31 05:43:16.620033,DEV-bc89f22c5a,PAY-512cc5cdf6,ADDR-e00f7b3405,normal,,,119.123.99.134,False
CUST-5aa1b450e3,2025-06-10 08:36:07.763085,DEV-6c323318b1,PAY-b573d410f3,ADDR-9f5e8ffbc9,normal,,,177.92.160.141,False
CUST-05ea2de9a7,2024-12-03 02:59:30.254872,DEV-4c07c660c1,PAY-e87dcb1eef,ADDR-a018c54f50,normal,,,3.34.6.106,False
CUST-af47aa70c1,2025-01-22 13:37:19.062034,DEV-9bbeb1eef1,PAY-179439e046,ADDR-84d20ad47b,normal,,,27.228.179.57,False
CUST-f2d7522abb,2026-01-20 22:04:59.218459,DEV-ec29d0be8c,PAY-796effb542,ADDR-0ebad397b0,normal,,,65.98.17.7,False
CUST-7bfab14535,2025-11-20 15:08:37.752965,DEV-fb452c63e0,PAY-64d2a850a8,ADDR-48c9dd7d82,normal,,,15.111.62.182,False
CUST-8245c687a0,2026-06-04 13:31:26.447468,DEV-d537aa1329,PAY-b364060f24,ADDR-2b10e9e8f0,normal,,,23.66.192.169,False
CUST-a29052e100,2026-02-12 06:34:03.070819,DEV-888ec4e479,PAY-605ee71edc,ADDR-3efa3c3a53,normal,,,166.94.56.179,False
CUST-1f054b11e4,2025-03-13 16:31:06.774568,DEV-c8614d1271,PAY-ec5f4283a4,ADDR-ec967180bb,normal,,,76.239.38.164,False
CUST-0843d18e29,2025-08-16 13:03:16.413600,DEV-33b10638a2,PAY-3ca526faac,ADDR-e6f619da77,normal,,,71.218.165.66,False
CUST-d7c7661a82,2025-02-28 18:40:47.912721,DEV-782df3f203,PAY-477f307977,ADDR-0d1a1883bf,normal,,,19.141.31.98,False
CUST-bb9bca1d3f,2025-07-09 23:51:09.301519,DEV-4bf455c77e,PAY-8a339281b1,ADDR-1b5e1d0351,normal,,,16.132.135.46,False
CUST-2e71c92384,2025-08-09 02:13:40.354602,DEV-b09006fd92,PAY-3e866fb9a1,ADDR-254053725b,normal,,,126.102.201.46,False
CUST-fa9a09327c,2025-12-05 17:38:03.224138,DEV-b114994298,PAY-9112d8f259,ADDR-cc63a0818b,normal,,,28.73.220.56,False
CUST-22d2bda5d2,2025-11-17 11:40:32.085831,DEV-0373c53c75,PAY-0c3a2cf352,ADDR-e06c6467b9,normal,,,28.226.132.27,False
CUST-139566847d,2024-12-17 04:25:37.170266,DEV-d50c79015f,PAY-f0583aab54,ADDR-b7db51f31f,normal,,,19.128.228.5,False
CUST-7a449f1284,2026-04-30 01:56:10.361818,DEV-f24df832c4,PAY-c715aa0f68,ADDR-dd2bc74bd9,normal,,,39.0.19.171,False
CUST-7262bb6afb,2025-07-11 02:09:47.432485,DEV-be7106f70a,PAY-34402f5ef0,ADDR-87bc10360c,normal,,,39.168.200.148,False
CUST-0cee557131,2024-11-29 03:28:02.541608,DEV-1c390d22d4,PAY-1513b01f3e,ADDR-11c2de3e2d,normal,,,182.251.244.112,False
CUST-7b4c436a17,2025-07-18 20:46:17.751685,DEV-32ed9ba555,PAY-b368d35f6e,ADDR-9efc65049f,normal,,,187.35.115.1,False
CUST-758834228d,2025-07-07 13:57:14.950025,DEV-2b4140ae87,PAY-6041fc3099,ADDR-064cd7baad,normal,,,177.246.62.146,False
CUST-1d057023a0,2025-10-02 22:35:07.608641,DEV-928692e708,PAY-fd316c4cc0,ADDR-e5d5250723,normal,,,92.170.155.103,False
CUST-27d37aa567,2024-12-28 22:59:06.642764,DEV-f16800dd15,PAY-78beb5f52d,ADDR-607324736d,normal,,,166.46.187.137,False
CUST-ef5fe300da,2026-04-05 02:02:29.473957,DEV-cbc6a8252d,PAY-ae1bed30d4,ADDR-dd1c825ad6,normal,,,88.41.235.195,False
CUST-fdf2fa56bf,2026-02-13 19:23:47.090905,DEV-ef44ddda0f,PAY-61306e4418,ADDR-aa7873866b,normal,,,166.103.90.142,False
CUST-f4437de921,2024-12-19 18:32:46.008046,DEV-b1b721f648,PAY-2434f99467,ADDR-233268b705,normal,,,99.97.153.179,False
CUST-4c65d62294,2025-07-10 20:53:42.940239,DEV-57058a9deb,PAY-00759b6b1b,ADDR-b23e9966ac,normal,,,28.183.249.22,False
CUST-c64f1e1c4a,2026-04-23 12:56:09.215689,DEV-de02a17434,PAY-5e6396b5c4,ADDR-112e86e2c7,normal,,,113.97.71.10,False
CUST-53c20dfbdd,2025-03-18 19:12:59.119075,DEV-fed8c30659,PAY-4aba9879b9,ADDR-3704236237,normal,,,185.122.250.100,False
CUST-304db79316,2025-01-02 11:20:44.153592,DEV-e7423181ba,PAY-f6cd722257,ADDR-27b39757d1,normal,,,139.157.255.137,False
CUST-abc0ddc07c,2026-06-08 16:59:55.118185,DEV-7dc3935dc2,PAY-9dc09355a8,ADDR-6340374bf0,normal,,,208.230.8.10,False
CUST-73be5ccac1,2025-06-11 10:42:20.992935,DEV-e3bfd06eba,PAY-365455ce49,ADDR-f97f2b2109,normal,,,87.21.207.31,False
CUST-c51f30c95b,2025-03-29 13:28:47.745353,DEV-7c3d6f0e97,PAY-684b5e1057,ADDR-890043714d,normal,,,168.234.76.190,False
CUST-a03ebd26e3,2025-10-28 10:35:16.865808,DEV-bde268ea0c,PAY-b06b86d2e7,ADDR-c669bad317,normal,,,19.18.72.126,False
CUST-1b4f8aaf41,2025-12-10 13:38:34.426041,DEV-75c77b4e0e,PAY-7d14715dd2,ADDR-da86041260,normal,,,121.23.124.180,False
CUST-ae4662c390,2025-12-07 15:32:09.887955,DEV-f975048561,PAY-9fb79eb307,ADDR-89072c5e58,normal,,,4.88.25.232,False
CUST-6966c0d218,2025-05-23 22:45:34.581104,DEV-94357ce6cc,PAY-dafd6b0595,ADDR-64f5c644fc,normal,,,204.49.233.157,False
CUST-e83b8acdde,2025-03-05 19:53:59.042474,DEV-225e757f0b,PAY-49e123f79f,ADDR-823151d95a,normal,,,152.32.54.30,False
CUST-e3cae69232,2025-09-10 20:18:21.700289,DEV-1b71a05b41,PAY-23bf802a8a,ADDR-2b9f3f14f4,normal,,,205.112.32.206,False
CUST-3045effedb,2025-03-24 07:54:04.619178,DEV-ceb9d2bbb5,PAY-ee7fc10f25,ADDR-bc909a1588,normal,,,87.205.166.31,False
CUST-e58c5e5095,2026-06-15 00:27:25.315131,DEV-4abb18c79a,PAY-2bd9057453,ADDR-53d75f811b,normal,,,148.70.164.215,False
CUST-801e52b74c,2026-06-08 13:21:55.620865,DEV-555eb305b6,PAY-70c8af61f2,ADDR-bff7f5aa03,normal,,,55.23.88.86,False
CUST-facdcfb830,2025-01-02 14:31:52.863007,DEV-28969222ef,PAY-cb0c933695,ADDR-a287d6676b,normal,,,71.72.212.44,False
CUST-7d028e7b0b,2026-01-04 03:43:34.456107,DEV-ddaed39d8c,PAY-742deb9565,ADDR-d8b9941a4c,normal,,,142.84.224.63,False
CUST-cf67dac579,2026-05-16 23:11:13.823456,DEV-6afdccbc48,PAY-4ba82d1ba0,ADDR-5d3bade308,normal,,,11.68.51.203,False
CUST-1f4767d85b,2026-04-01 15:00:28.100135,DEV-c85eb7212d,PAY-90ae64de1f,ADDR-ab1ec44e1b,normal,,,157.192.80.5,False
CUST-007def98e9,2026-04-20 07:17:45.491623,DEV-03be2977d1,PAY-20bfbffa0b,ADDR-7573c72777,normal,,,21.3.3.46,False
CUST-2d7d535d7a,2026-05-17 05:35:56.920231,DEV-c7b07a7407,PAY-91069b56d2,ADDR-66dba7f3a8,normal,,,181.145.213.178,False
CUST-c48acfddee,2026-03-09 11:47:39.904530,DEV-010ea3faff,PAY-315ddc20cb,ADDR-a11a50ecb7,normal,,,198.243.64.53,False
CUST-474a8677ba,2025-02-17 20:20:56.111178,DEV-d872bc32d7,PAY-c085bfe041,ADDR-70f92b466f,normal,,,70.230.210.62,False
CUST-ba44c221e7,2026-05-24 03:41:35.616358,DEV-2e2ec341fa,PAY-9bfd704442,ADDR-67cced155e,normal,,,157.19.92.184,False
CUST-c634fca074,2025-09-12 10:26:18.868632,DEV-f598510d9f,PAY-dcedcad971,ADDR-5212e832e8,normal,,,23.154.178.108,False
CUST-9cf85f4f97,2024-11-29 15:30:19.057147,DEV-075208ddbb,PAY-43fda84616,ADDR-6cc4ac834f,normal,,,61.98.60.253,False
CUST-be8e72bcb2,2025-09-29 23:38:44.141340,DEV-9a83e950f4,PAY-04fc6069ab,ADDR-d431e0d96a,normal,,,25.185.112.119,False
CUST-cd172e74ee,2026-02-16 00:31:24.636391,DEV-6cc6b499e1,PAY-a2c4018f0f,ADDR-d2dce7824d,normal,,,169.106.141.14,False
CUST-79ec5d4a50,2025-03-19 03:55:08.856881,DEV-b41ec6483b,PAY-98fb93c714,ADDR-e6ac2c7598,normal,,,204.76.242.128,False
CUST-723cac2339,2025-03-09 02:11:44.758251,DEV-bd61959622,PAY-8842fb9490,ADDR-17cf4e96e7,normal,,,172.22.27.166,False
CUST-84ba134493,2025-06-25 20:49:36.796494,DEV-0cf97dfdbf,PAY-8417867eb8,ADDR-2e18c8e4d7,normal,,,54.222.128.86,False
CUST-90a766f4dd,2025-11-19 03:19:18.098363,DEV-1b150ec851,PAY-7147c9c2f7,ADDR-af8c01ec91,normal,,,195.232.22.27,False
CUST-5cdee65ea4,2026-01-29 16:49:58.912908,DEV-e803c4842e,PAY-323186f36a,ADDR-785c62046d,normal,,,138.90.80.202,False
CUST-d690513581,2024-12-13 19:53:25.327868,DEV-6a22fc91a6,PAY-43aaf620b6,ADDR-76a9f64e59,normal,,,132.59.36.230,False
CUST-9733714d90,2025-04-12 05:43:35.227835,DEV-4456b553db,PAY-2aa3c1285f,ADDR-886dd0bd36,normal,,,114.166.214.51,False
CUST-9b492d1431,2026-02-02 13:31:03.097077,DEV-519785711b,PAY-0f08fd9e95,ADDR-5aff1987e8,normal,,,84.117.56.84,False
CUST-1bd6f10fe5,2025-04-07 21:15:34.416676,DEV-7448c8e5e2,PAY-4cbaeb1e55,ADDR-7c1c74b195,normal,,,61.211.102.97,False
CUST-e137613793,2026-04-27 02:24:36.436391,DEV-326767ccc6,PAY-3ef7892493,ADDR-b4de862d7f,normal,,,19.241.248.14,False
CUST-45d51dbd67,2026-04-26 14:13:58.708755,DEV-e12633d54f,PAY-ce3ac2a6df,ADDR-f5efa1fdc2,normal,,,38.110.232.46,False
CUST-81e84518cb,2025-07-09 06:20:30.850212,DEV-79e45d27a5,PAY-78fc066144,ADDR-f2023fb627,normal,,,35.234.99.162,False
CUST-b7311e57a3,2025-06-22 14:58:09.181754,DEV-eeeb1a032e,PAY-153a83c6b0,ADDR-0d529b248b,normal,,,70.103.171.33,False
CUST-eeb66073d0,2024-12-15 13:59:11.397808,DEV-1c92d6bdea,PAY-2e41280519,ADDR-c6f47e6334,normal,,,146.30.143.35,False
CUST-17e836ea2a,2025-01-30 07:58:27.924339,DEV-f57b275c90,PAY-5381b7743d,ADDR-87061e1988,normal,,,120.234.214.44,False
CUST-9ba48877a8,2026-02-10 05:40:43.845132,DEV-b765f30659,PAY-5d704e575a,ADDR-fb44843630,normal,,,57.151.80.203,False
CUST-1ab41b1e34,2026-03-02 01:16:50.837933,DEV-f6a10a9c6a,PAY-5628630fa8,ADDR-44cdc69e1b,normal,,,157.87.117.23,False
CUST-0a1fedec0d,2025-07-23 08:55:46.540381,DEV-8c567a4b47,PAY-64ec414186,ADDR-d2c653381d,normal,,,134.250.110.152,False
CUST-fd8c1ef169,2025-08-28 03:36:10.954624,DEV-450eb22d4b,PAY-867dc6bcc2,ADDR-b45f4e31e6,normal,,,119.142.7.187,False
CUST-0850b150eb,2025-08-01 21:01:17.954595,DEV-96d61a0eee,PAY-a13f4db518,ADDR-3b46989ba0,normal,,,64.126.167.112,False
CUST-9c0713d11d,2025-10-28 12:16:25.857794,DEV-b23fdded38,PAY-2841da03e0,ADDR-a5bf3149a5,normal,,,152.76.2.107,False
CUST-445817d352,2026-06-17 12:38:14.776114,DEV-7a7cd773b3,PAY-49393fa654,ADDR-dd498a1da1,normal,,,11.240.17.109,False
CUST-99a9b9200f,2025-09-30 12:28:03.030782,DEV-5d93ccdc7e,PAY-c621b17d0a,ADDR-c8b5a3d35d,normal,,,123.50.231.127,False
CUST-6f750b30e6,2025-04-15 06:08:51.719898,DEV-f474f527ed,PAY-e763eeeaad,ADDR-e25f935242,normal,,,143.6.208.244,False
CUST-f3c634eaa6,2025-04-02 05:25:05.225985,DEV-e3c115cc69,PAY-76db2496bc,ADDR-0121df84cf,normal,,,92.151.122.166,False
CUST-44759a5c56,2026-06-28 09:25:56.126603,DEV-cd0cc749f4,PAY-4f37d87045,ADDR-7951365553,normal,,,5.245.156.42,False
CUST-d495c9043d,2025-04-04 23:03:55.205177,DEV-e5d1e23983,PAY-cb5f6be194,ADDR-1430ebdbb0,loyal_bulk,,,192.12.232.119,False
CUST-df40acd4ee,2025-04-13 02:23:18.442562,DEV-fa4b08eda6,PAY-fe6c144770,ADDR-f16e68aeba,loyal_bulk,,,104.94.189.161,False
