customer_id,segment,ring_id,is_reseller,is_loyal_bulk
CUST-87523bbf28,loyal_bulk,,0,1
CUST-99bb21dd5b,loyal_bulk,,0,1
CUST-0e47853793,loyal_bulk,,0,1
CUST-ac497d8d2c,loyal_bulk,,0,1
CUST-ca8a1052e1,loyal_bulk,,0,1
CUST-90b3a90f21,loyal_bulk,,0,1
CUST-5e92a9ad30,loyal_bulk,,0,1
CUST-4a8503e7b2,loyal_bulk,,0,1
CUST-e6e674a047,loyal_bulk,,0,1
CUST-f8c7cf07fb,loyal_bulk,,0,1
CUST-506960e166,loyal_bulk,,0,1
CUST-45abefed92,loyal_bulk,,0,1
CUST-203981dfe2,loyal_bulk,,0,1
CUST-4f3df002c9,loyal_bulk,,0,1
CUST-38362707bd,loyal_bulk,,0,1
CUST-c4c211ebef,loyal_bulk,,0,1
CUST-4bc36a30c7,loyal_bulk,,0,1
CUST-8e8948d0c2,loyal_bulk,,0,1
CUST-bbe5f11242,loyal_bulk,,0,1
CUST-7be066a193,loyal_bulk,,0,1
CUST-9dcf7cb401,loyal_bulk,,0,1
CUST-e4480bf017,loyal_bulk,,0,1
CUST-a866980878,loyal_bulk,,0,1
CUST-1d6b40a4ca,loyal_bulk,,0,1
CUST-6de7a9f7a1,loyal_bulk,,0,1
CUST-e0348e8995,loyal_bulk,,0,1
CUST-5fd5274f93,loyal_bulk,,0,1
CUST-096b328d7c,loyal_bulk,,0,1
CUST-18ca9a658a,loyal_bulk,,0,1
CUST-d94ca91352,loyal_bulk,,0,1
CUST-ed422e6094,loyal_bulk,,0,1
CUST-33b44aa072,loyal_bulk,,0,1
CUST-9785e57859,loyal_bulk,,0,1
CUST-c5b407e34a,loyal_bulk,,0,1
CUST-bd70da2a5c,loyal_bulk,,0,1
CUST-2ad523a905,loyal_bulk,,0,1
CUST-c58790179e,loyal_bulk,,0,1
CUST-a32ff9ae93,loyal_bulk,,0,1
CUST-e627c4aef5,loyal_bulk,,0,1
CUST-38d7881208,loyal_bulk,,0,1
CUST-fd92f05788,loyal_bulk,,0,1
CUST-63d4f339d1,loyal_bulk,,0,1
CUST-7bdd38a547,loyal_bulk,,0,1
CUST-e5839b7881,loyal_bulk,,0,1
CUST-fb11a406de,loyal_bulk,,0,1
CUST-23f026be15,loyal_bulk,,0,1
CUST-eb064eeb8a,loyal_bulk,,0,1
CUST-e214e9a689,loyal_bulk,,0,1
CUST-6e40a01ddb,loyal_bulk,,0,1
CUST-c962820204,loyal_bulk,,0,1
CUST-5be3eb308e,loyal_bulk,,0,1
CUST-01886ec27b,loyal_bulk,,0,1
CUST-c68821a7dd,loyal_bulk,,0,1
CUST-1b88d0c4db,loyal_bulk,,0,1
CUST-e10305ead5,loyal_bulk,,0,1
CUST-50640b3d3f,loyal_bulk,,0,1
CUST-5322df03b2,loyal_bulk,,0,1
CUST-f4c1b98082,loyal_bulk,,0,1
CUST-0c36502f62,loyal_bulk,,0,1
CUST-5c40ffc1fc,loyal_bulk,,0,1
CUST-a772c6ba90,loyal_bulk,,0,1
CUST-b134431329,loyal_bulk,,0,1
CUST-7b2d948fc4,loyal_bulk,,0,1
CUST-f62904fa6d,loyal_bulk,,0,1
CUST-a7081ab8df,loyal_bulk,,0,1
CUST-dafb7ed125,loyal_bulk,,0,1
CUST-f2b94f85a6,loyal_bulk,,0,1
CUST-7f676d6908,loyal_bulk,,0,1
CUST-46b90d7185,loyal_bulk,,0,1
CUST-545f25437c,loyal_bulk,,0,1
CUST-18753a2df7,loyal_bulk,,0,1
CUST-9b36b3dce2,loyal_bulk,,0,1
CUST-002fc87a6c,loyal_bulk,,0,1
CUST-a07226ee6c,loyal_bulk,,0,1
CUST-9b0af9bd3e,loyal_bulk,,0,1
CUST-bc0bba97cf,loyal_bulk,,0,1
CUST-467b31ebaf,loyal_bulk,,0,1
CUST-c0000b102a,loyal_bulk,,0,1
CUST-2dc03159c0,loyal_bulk,,0,1
CUST-be53ee42b2,loyal_bulk,,0,1
CUST-043307be1a,loyal_bulk,,0,1
CUST-aef572b936,loyal_bulk,,0,1
CUST-668c7c5192,loyal_bulk,,0,1
CUST-ccfe221d44,loyal_bulk,,0,1
CUST-5b1503d1fa,loyal_bulk,,0,1
CUST-533e65f78d,loyal_bulk,,0,1
CUST-00881d0b50,loyal_bulk,,0,1
CUST-6ceabc9c36,loyal_bulk,,0,1
CUST-aca44854d2,loyal_bulk,,0,1
CUST-9b297eb138,loyal_bulk,,0,1
CUST-1ba94095f7,loyal_bulk,,0,1
CUST-d5dee83399,loyal_bulk,,0,1
CUST-88c7e18c4c,loyal_bulk,,0,1
CUST-8d69035d80,loyal_bulk,,0,1
CUST-421e87efef,loyal_bulk,,0,1
CUST-619427c013,loyal_bulk,,0,1
CUST-0e8fd33634,loyal_bulk,,0,1
CUST-6b3e750385,loyal_bulk,,0,1
CUST-ef50923e54,loyal_bulk,,0,1
CUST-a8fdda170d,loyal_bulk,,0,1
CUST-e09b4ba257,loyal_bulk,,0,1
CUST-e00e7e79e0,loyal_bulk,,0,1
CUST-9ae645dcfe,loyal_bulk,,0,1
CUST-26d09f3f43,loyal_bulk,,0,1
CUST-6c5848aa10,loyal_bulk,,0,1
CUST-879ede0471,loyal_bulk,,0,1
CUST-5aef201d4a,loyal_bulk,,0,1
CUST-4b71913af6,loyal_bulk,,0,1
CUST-43d642045a,loyal_bulk,,0,1
CUST-ed87d7a9d6,loyal_bulk,,0,1
CUST-f595b84c4f,loyal_bulk,,0,1
CUST-ba6c5a3f51,loyal_bulk,,0,1
CUST-8faf3e2ea9,loyal_bulk,,0,1
CUST-0d9eb8f86b,loyal_bulk,,0,1
CUST-a3269ccee5,loyal_bulk,,0,1
CUST-650b6ee3d3,loyal_bulk,,0,1
CUST-36b2b4b079,loyal_bulk,,0,1
CUST-a97af07b80,loyal_bulk,,0,1
CUST-fceaaae6ab,loyal_bulk,,0,1
CUST-a4febaa5c2,loyal_bulk,,0,1
CUST-f85bcb261f,loyal_bulk,,0,1
CUST-773727980a,loyal_bulk,,0,1
CUST-9fb57e305a,loyal_bulk,,0,1
CUST-8200b24060,loyal_bulk,,0,1
CUST-a9c1397afe,loyal_bulk,,0,1
CUST-b9f46f71d0,loyal_bulk,,0,1
CUST-53dc8b65c8,loyal_bulk,,0,1
CUST-6fc6c86092,loyal_bulk,,0,1
CUST-c16bcfccd9,loyal_bulk,,0,1
CUST-7052f6f78c,loyal_bulk,,0,1
CUST-6592be32fe,loyal_bulk,,0,1
CUST-13250c70aa,loyal_bulk,,0,1
CUST-8f5c1c36ca,loyal_bulk,,0,1
CUST-c2375e6f61,loyal_bulk,,0,1
CUST-9bec949d08,loyal_bulk,,0,1
CUST-d8b64cfd02,loyal_bulk,,0,1
CUST-8fc1aeb6e1,loyal_bulk,,0,1
CUST-80f77b9be0,loyal_bulk,,0,1
CUST-c9ed419fc6,loyal_bulk,,0,1
CUST-a1daaa2b35,loyal_bulk,,0,1
CUST-43c13b8317,loyal_bulk,,0,1
CUST-3f785ff7a6,loyal_bulk,,0,1
CUST-cb5dc67f75,loyal_bulk,,0,1
CUST-04db34db5c,loyal_bulk,,0,1
CUST-6765f90e1e,loyal_bulk,,0,1
CUST-1f26699dbc,loyal_bulk,,0,1
CUST-4b717bb5f2,loyal_bulk,,0,1
CUST-04f95e45df,loyal_bulk,,0,1
CUST-0771ed9b71,loyal_bulk,,0,1
CUST-681a76a14b,loyal_bulk,,0,1
CUST-13b1d73c33,loyal_bulk,,0,1
CUST-72f120ae27,loyal_bulk,,0,1
CUST-b4409c34d6,loyal_bulk,,0,1
CUST-9e7d37cf73,loyal_bulk,,0,1
CUST-f82134ab52,loyal_bulk,,0,1
CUST-9a989f9aa3,loyal_bulk,,0,1
CUST-9eaae6aff2,loyal_bulk,,0,1
CUST-423c6f7143,loyal_bulk,,0,1
CUST-afaa86b040,loyal_bulk,,0,1
CUST-87e7c57fa5,loyal_bulk,,0,1
CUST-8b2393f92b,loyal_bulk,,0,1
CUST-b3c8c98fcb,loyal_bulk,,0,1
CUST-dd017900b9,loyal_bulk,,0,1
CUST-9215bec224,loyal_bulk,,0,1
CUST-4a4123ea2d,loyal_bulk,,0,1
CUST-4e21aede37,loyal_bulk,,0,1
CUST-98f346d91e,loyal_bulk,,0,1
CUST-1b86459601,loyal_bulk,,0,1
CUST-f53d5a46ce,loyal_bulk,,0,1
CUST-2c8d0810d3,loyal_bulk,,0,1
CUST-427ec123e1,loyal_bulk,,0,1
CUST-2d79a718ce,loyal_bulk,,0,1
CUST-8d9426e3e9,loyal_bulk,,0,1
CUST-0bf1610aee,loyal_bulk,,0,1
CUST-b1eb4c1957,loyal_bulk,,0,1
CUST-84bde35a6e,loyal_bulk,,0,1
CUST-f6b0a3949d,loyal_bulk,,0,1
CUST-d7590a7fb3,loyal_bulk,,0,1
CUST-d28e6dfc5d,loyal_bulk,,0,1
CUST-bc14fb6cf1,loyal_bulk,,0,1
CUST-c1b252428b,loyal_bulk,,0,1
CUST-fd8cd5f769,loyal_bulk,,0,1
CUST-502459e167,loyal_bulk,,0,1
CUST-fad9f95ef2,loyal_bulk,,0,1
CUST-e9350f51b0,loyal_bulk,,0,1
CUST-7415ce58aa,loyal_bulk,,0,1
CUST-ec4bf9b1ed,loyal_bulk,,0,1
CUST-9353b7fe3f,loyal_bulk,,0,1
CUST-c4e33254fb,loyal_bulk,,0,1
CUST-8e4a86a540,loyal_bulk,,0,1
CUST-79e0903590,loyal_bulk,,0,1
CUST-d9d8f9c1ea,loyal_bulk,,0,1
CUST-7d3c4cf818,loyal_bulk,,0,1
CUST-fa682d6285,loyal_bulk,,0,1
CUST-f8cbffed7c,loyal_bulk,,0,1
CUST-5a33d4d705,loyal_bulk,,0,1
CUST-97e0ede347,loyal_bulk,,0,1
CUST-ef14944fea,loyal_bulk,,0,1
CUST-77c651abfb,loyal_bulk,,0,1
CUST-261d2feebe,loyal_bulk,,0,1
CUST-ce4d6a3769,loyal_bulk,,0,1
CUST-c69b98f77a,loyal_bulk,,0,1
CUST-28877c62ec,loyal_bulk,,0,1
CUST-27fc54b8d8,loyal_bulk,,0,1
CUST-1ffce2f0e2,loyal_bulk,,0,1
CUST-b0014f2e3e,loyal_bulk,,0,1
CUST-e4c5fc53f9,loyal_bulk,,0,1
CUST-158f90f9cb,loyal_bulk,,0,1
CUST-877b0740a5,loyal_bulk,,0,1
CUST-6fdd6c6d36,loyal_bulk,,0,1
CUST-643800f58a,loyal_bulk,,0,1
CUST-a8f0a65cc3,loyal_bulk,,0,1
CUST-2f4939255c,loyal_bulk,,0,1
CUST-6d31f9d278,loyal_bulk,,0,1
CUST-3c0d1fd207,loyal_bulk,,0,1
CUST-abcd9091cc,loyal_bulk,,0,1
CUST-8c20c92c0e,loyal_bulk,,0,1
CUST-2cdbdfada8,loyal_bulk,,0,1
CUST-3a2cc9797b,loyal_bulk,,0,1
CUST-55ce42fe5c,loyal_bulk,,0,1
CUST-4c47b5a857,loyal_bulk,,0,1
CUST-3b946e773c,loyal_bulk,,0,1
CUST-aa7765549b,loyal_bulk,,0,1
CUST-a3856713cc,loyal_bulk,,0,1
CUST-4bb5a5cd2c,loyal_bulk,,0,1
CUST-45c4fe8f6c,loyal_bulk,,0,1
CUST-92e5c32429,loyal_bulk,,0,1
CUST-fa3fe23900,loyal_bulk,,0,1
CUST-b105b3b961,loyal_bulk,,0,1
CUST-2b6a501fe7,loyal_bulk,,0,1
CUST-3a874fdf30,loyal_bulk,,0,1
CUST-5d4faaebf4,loyal_bulk,,0,1
CUST-4edab5e1bd,loyal_bulk,,0,1
CUST-1c554ff949,loyal_bulk,,0,1
CUST-ecdaa70da9,loyal_bulk,,0,1
CUST-aeb0886daa,loyal_bulk,,0,1
CUST-2bbf0853bc,loyal_bulk,,0,1
CUST-9a4b279194,loyal_bulk,,0,1
CUST-e7cde88770,loyal_bulk,,0,1
CUST-ab83e9f31f,shared_address_legit,,0,1
CUST-4722428245,shared_address_legit,,0,1
CUST-d08a94c3cf,shared_address_legit,,0,1
CUST-c216b35e6f,shared_address_legit,,0,1
CUST-ad10f5002b,shared_address_legit,,0,1
CUST-fdf2598253,shared_address_legit,,0,1
CUST-5278351053,shared_address_legit,,0,1
CUST-709f59fcf6,shared_address_legit,,0,1
CUST-922a79f4cb,shared_address_legit,,0,1
CUST-1bcaa7772e,shared_address_legit,,0,1
CUST-422c4b5fbb,shared_address_legit,,0,1
CUST-d935fcb914,shared_address_legit,,0,1
CUST-3fa57bd264,shared_address_legit,,0,1
CUST-5832009d1b,shared_address_legit,,0,1
CUST-b2e74672c1,shared_address_legit,,0,1
CUST-d50144037c,shared_address_legit,,0,1
CUST-2c1948b154,shared_address_legit,,0,1
CUST-ec886532ae,shared_address_legit,,0,1
CUST-675058b4fe,shared_address_legit,,0,1
CUST-8fd067da43,shared_address_legit,,0,1
CUST-a9681caf1b,shared_address_legit,,0,1
CUST-ec3a015d66,shared_address_legit,,0,1
CUST-bc24a95d4e,shared_address_legit,,0,1
CUST-dc5d350177,shared_address_legit,,0,1
CUST-95f7630d50,shared_address_legit,,0,1
CUST-c7f4e60e81,shared_address_legit,,0,1
CUST-9f7e922ae4,shared_address_legit,,0,1
CUST-5b75cd228f,shared_address_legit,,0,1
CUST-fbe117b889,shared_address_legit,,0,1
CUST-d3a5c47356,shared_address_legit,,0,1
CUST-d97cda8952,shared_address_legit,,0,1
CUST-2888b6fa02,shared_address_legit,,0,1
CUST-3ee5247526,shared_address_legit,,0,1
CUST-f15ea30b4e,shared_address_legit,,0,1
CUST-322951ae68,shared_address_legit,,0,1
CUST-b2dec5a91a,shared_address_legit,,0,1
CUST-372668eaf6,shared_address_legit,,0,1
CUST-c34793120f,shared_address_legit,,0,1
CUST-63082c47d5,shared_address_legit,,0,1
CUST-39f91aa3b8,shared_address_legit,,0,1
CUST-3663007a17,shared_address_legit,,0,1
CUST-6ce44bd26a,shared_address_legit,,0,1
CUST-3e33ace925,shared_address_legit,,0,1
CUST-571cd671e5,shared_address_legit,,0,1
CUST-660b7fd14b,shared_address_legit,,0,1
CUST-cc8ed344e5,shared_address_legit,,0,1
CUST-f399597f1e,shared_address_legit,,0,1
CUST-16098c9fe2,shared_address_legit,,0,1
CUST-c67c596bb6,shared_address_legit,,0,1
CUST-9ba8c724a9,shared_address_legit,,0,1
CUST-4cebe6c718,shared_address_legit,,0,1
CUST-4723227479,shared_address_legit,,0,1
CUST-5a8e637c48,shared_address_legit,,0,1
CUST-cbc1f9706f,shared_address_legit,,0,1
CUST-c819002d0d,shared_address_legit,,0,1
CUST-04895f15ef,shared_address_legit,,0,1
CUST-fe3ea4ac9c,shared_address_legit,,0,1
CUST-bb195ceabb,shared_address_legit,,0,1
CUST-12bc35b2ac,shared_address_legit,,0,1
CUST-f1719d1b6f,shared_address_legit,,0,1
CUST-602ac720f4,shared_address_legit,,0,1
CUST-8639e00bcf,shared_address_legit,,0,1
CUST-c56710277e,shared_address_legit,,0,1
CUST-1c5d149250,shared_address_legit,,0,1
CUST-a6b9730083,shared_address_legit,,0,1
CUST-d12a3d0a58,shared_address_legit,,0,1
CUST-81a6564828,shared_address_legit,,0,1
CUST-323ea252c6,shared_address_legit,,0,1
CUST-a007a1e1b7,shared_address_legit,,0,1
CUST-0e0600b457,shared_address_legit,,0,1
CUST-b2e86ae795,shared_address_legit,,0,1
CUST-cc41decc21,shared_address_legit,,0,1
CUST-0883464945,shared_address_legit,,0,1
CUST-5e44b26bad,shared_address_legit,,0,1
CUST-77d4101cfe,shared_address_legit,,0,1
CUST-15a97b8fa4,shared_address_legit,,0,1
CUST-9a6483b7b7,shared_address_legit,,0,1
CUST-1e93b60f73,shared_address_legit,,0,1
CUST-cf91806b88,shared_address_legit,,0,1
CUST-c886240ce3,shared_address_legit,,0,1
CUST-44e2097914,shared_address_legit,,0,1
CUST-4752825af1,shared_address_legit,,0,1
CUST-dc8cad5c92,shared_address_legit,,0,1
CUST-15fd098037,shared_address_legit,,0,1
CUST-01e484db42,shared_address_legit,,0,1
CUST-fdfdba6c65,shared_address_legit,,0,1
CUST-c0d80d76e2,shared_address_legit,,0,1
CUST-8b748cac55,shared_address_legit,,0,1
CUST-792e070967,shared_address_legit,,0,1
CUST-d0b821ab5d,shared_address_legit,,0,1
CUST-84b5f4a242,shared_address_legit,,0,1
CUST-4f6a97a5c8,shared_address_legit,,0,1
CUST-967332d903,shared_address_legit,,0,1
CUST-054c009634,shared_address_legit,,0,1
CUST-29d9082c74,shared_address_legit,,0,1
CUST-ed69fddda0,shared_address_legit,,0,1
CUST-a84136c78b,shared_address_legit,,0,1
CUST-4393f5cad6,shared_address_legit,,0,1
CUST-d991733598,shared_address_legit,,0,1
CUST-c729768ddc,shared_address_legit,,0,1
CUST-b99e36d31c,shared_address_legit,,0,1
CUST-0e96c570b5,shared_address_legit,,0,1
CUST-4ebb6a646b,shared_address_legit,,0,1
CUST-62a6776a5e,shared_address_legit,,0,1
CUST-1bdc2f2e14,shared_address_legit,,0,1
CUST-82d4d39d7d,shared_address_legit,,0,1
CUST-cad85d93c1,shared_address_legit,,0,1
CUST-35918ac3b7,shared_address_legit,,0,1
CUST-9518f64906,shared_address_legit,,0,1
CUST-138e73e1d3,shared_address_legit,,0,1
CUST-6bf707d50c,shared_address_legit,,0,1
CUST-2a4459ecf3,shared_address_legit,,0,1
CUST-207bfb4582,shared_address_legit,,0,1
CUST-1edf31d218,shared_address_legit,,0,1
CUST-f161027b94,shared_address_legit,,0,1
CUST-cbb9877f10,shared_address_legit,,0,1
CUST-d6c37913a9,shared_address_legit,,0,1
CUST-f877c2c8f1,shared_address_legit,,0,1
CUST-31496017b2,shared_address_legit,,0,1
CUST-7f17f4776f,shared_address_legit,,0,1
CUST-c089013080,shared_address_legit,,0,1
CUST-a641276b81,shared_address_legit,,0,1
CUST-691bf979d7,shared_address_legit,,0,1
CUST-621329139f,shared_address_legit,,0,1
CUST-cfd0e14cef,shared_address_legit,,0,1
CUST-5cb47b9070,shared_address_legit,,0,1
CUST-adf1b9967a,shared_address_legit,,0,1
CUST-c1ba326c96,shared_address_legit,,0,1
CUST-2a12d5e301,shared_address_legit,,0,1
CUST-817209ba40,shared_address_legit,,0,1
CUST-31aa5813b6,shared_address_legit,,0,1
CUST-ccf25b8bd0,shared_address_legit,,0,1
CUST-28062f4711,shared_address_legit,,0,1
CUST-b388dbfc86,shared_address_legit,,0,1
CUST-2bd691a69d,shared_address_legit,,0,1
CUST-301d1174a5,shared_address_legit,,0,1
CUST-c2d2cff2f7,shared_address_legit,,0,1
CUST-790d9c6527,shared_address_legit,,0,1
CUST-c7d7aec4d5,shared_address_legit,,0,1
CUST-59c84f88d9,shared_address_legit,,0,1
CUST-dcc0eaca06,shared_address_legit,,0,1
CUST-6debd7ff97,shared_address_legit,,0,1
CUST-1394b5c9b7,shared_address_legit,,0,1
CUST-fca05db967,shared_address_legit,,0,1
CUST-769e6e1829,shared_address_legit,,0,1
CUST-5c00340f77,shared_address_legit,,0,1
CUST-0f614c2008,shared_address_legit,,0,1
CUST-000c6cd7e1,shared_address_legit,,0,1
CUST-af7bf484b8,shared_address_legit,,0,1
CUST-bd2519d00d,shared_address_legit,,0,1
CUST-43f56656b9,shared_address_legit,,0,1
CUST-4e886192fe,shared_address_legit,,0,1
CUST-539d4911e1,shared_address_legit,,0,1
CUST-27145c7921,shared_address_legit,,0,1
CUST-48b1ee58e2,shared_address_legit,,0,1
CUST-fdd15f8cec,shared_address_legit,,0,1
CUST-891a441884,shared_address_legit,,0,1
CUST-484f715599,shared_address_legit,,0,1
CUST-28e6bc2117,shared_address_legit,,0,1
CUST-d8a5de6059,shared_address_legit,,0,1
CUST-460309cd00,shared_address_legit,,0,1
CUST-042b3e800e,shared_address_legit,,0,1
CUST-f286bb0458,shared_address_legit,,0,1
CUST-fb156bfa62,shared_address_legit,,0,1
CUST-90620de48d,shared_address_legit,,0,1
CUST-0c308eee65,shared_address_legit,,0,1
CUST-5d2c935f97,shared_address_legit,,0,1
CUST-a3ce660665,shared_address_legit,,0,1
CUST-4ed8d68565,shared_address_legit,,0,1
CUST-00d67974bb,shared_address_legit,,0,1
CUST-068365912d,shared_address_legit,,0,1
CUST-1343346eaa,shared_address_legit,,0,1
CUST-03fd74e24a,shared_address_legit,,0,1
CUST-af2f89d0c9,shared_address_legit,,0,1
CUST-45c00a7f5e,shared_address_legit,,0,1
CUST-a71fe0d17d,shared_address_legit,,0,1
CUST-5480265280,shared_address_legit,,0,1
CUST-14853d02bf,shared_address_legit,,0,1
CUST-6f7e1ac937,shared_address_legit,,0,1
CUST-b252c4d64d,shared_address_legit,,0,1
CUST-fbed5e630a,shared_address_legit,,0,1
CUST-b7bf0be8a5,shared_address_legit,,0,1
CUST-e5f1551b9b,shared_address_legit,,0,1
CUST-d9ec1c6dd4,shared_address_legit,,0,1
CUST-f729d7c3f2,shared_address_legit,,0,1
CUST-3e26fe1679,shared_address_legit,,0,1
CUST-a572504a16,shared_address_legit,,0,1
CUST-e4a7090a04,shared_address_legit,,0,1
CUST-abd489ca75,shared_address_legit,,0,1
CUST-0b18848f79,shared_address_legit,,0,1
CUST-3b7f5e643e,shared_address_legit,,0,1
CUST-930b51729d,shared_address_legit,,0,1
CUST-173905dcfa,shared_address_legit,,0,1
CUST-a879fe0ef5,shared_address_legit,,0,1
CUST-0d9c3d46de,shared_address_legit,,0,1
CUST-b858c67a99,shared_address_legit,,0,1
CUST-b84b82eb57,shared_address_legit,,0,1
CUST-3f4d94efe8,shared_address_legit,,0,1
CUST-1bffb7c901,shared_address_legit,,0,1
CUST-1ab59e729f,shared_address_legit,,0,1
CUST-55ffffbd72,shared_address_legit,,0,1
CUST-77f8577711,shared_address_legit,,0,1
CUST-61a07f421d,shared_address_legit,,0,1
CUST-e365352f98,shared_address_legit,,0,1
CUST-0200528457,shared_address_legit,,0,1
CUST-d0be6b50ff,shared_address_legit,,0,1
CUST-6995a019a4,shared_address_legit,,0,1
CUST-bb209d12c3,solo_reseller,,1,0
CUST-2d4a38c351,solo_reseller,,1,0
CUST-bba524b8a6,solo_reseller,,1,0
CUST-24eb034e47,solo_reseller,,1,0
CUST-da651ae70f,solo_reseller,,1,0
CUST-5b38b70dfb,solo_reseller,,1,0
CUST-3db88a0690,solo_reseller,,1,0
CUST-6a6ccf99f7,solo_reseller,,1,0
CUST-17ddf40ccb,solo_reseller,,1,0
CUST-4668e4a6ef,solo_reseller,,1,0
CUST-3afc2c3f81,solo_reseller,,1,0
CUST-fb63945497,solo_reseller,,1,0
CUST-1dff883ad7,solo_reseller,,1,0
CUST-ecb23b0577,solo_reseller,,1,0
CUST-109976b33e,solo_reseller,,1,0
CUST-d256d51c7b,solo_reseller,,1,0
CUST-104bfd4d6c,solo_reseller,,1,0
CUST-0722a053aa,solo_reseller,,1,0
CUST-157f6bc913,solo_reseller,,1,0
CUST-5a27c5a269,solo_reseller,,1,0
CUST-d76e037cc2,solo_reseller,,1,0
CUST-e8490cc90e,solo_reseller,,1,0
CUST-45b22257d6,solo_reseller,,1,0
CUST-ea6087c232,solo_reseller,,1,0
CUST-74cba0eee6,solo_reseller,,1,0
CUST-992cf67cc4,solo_reseller,,1,0
CUST-1b4d5ad4b0,solo_reseller,,1,0
CUST-0c08593337,solo_reseller,,1,0
CUST-6c96eb1daf,solo_reseller,,1,0
CUST-305afaca40,solo_reseller,,1,0
CUST-fb75daddc7,solo_reseller,,1,0
CUST-57ed1228d6,solo_reseller,,1,0
CUST-f552f0d074,solo_reseller,,1,0
CUST-08e50c5711,solo_reseller,,1,0
CUST-9638d150ba,solo_reseller,,1,0
CUST-b69d3e59f5,solo_reseller,,1,0
CUST-373a11d9fb,solo_reseller,,1,0
CUST-934355bc9e,solo_reseller,,1,0
CUST-d843fdb085,solo_reseller,,1,0
CUST-93164a0d2a,solo_reseller,,1,0
CUST-87e2aed11e,solo_reseller,,1,0
CUST-a48781ad4d,solo_reseller,,1,0
CUST-f1aa8b7d3d,solo_reseller,,1,0
CUST-48beeaea80,solo_reseller,,1,0
CUST-b28cac734e,solo_reseller,,1,0
CUST-45f0332ddb,solo_reseller,,1,0
CUST-8ec4d5e4fd,solo_reseller,,1,0
CUST-19ecfd3f34,solo_reseller,,1,0
CUST-c2c59cb98f,solo_reseller,,1,0
CUST-cf163e928c,solo_reseller,,1,0
CUST-cc1860a31a,solo_reseller,,1,0
CUST-ca63a7d6f8,solo_reseller,,1,0
CUST-f3c0bdd21e,solo_reseller,,1,0
CUST-6c4a465be3,solo_reseller,,1,0
CUST-24b517e65a,solo_reseller,,1,0
CUST-e93e0fced1,solo_reseller,,1,0
CUST-f7cd9a71d2,solo_reseller,,1,0
CUST-0660d45121,solo_reseller,,1,0
CUST-1664ec8b0b,solo_reseller,,1,0
CUST-6133a2e49e,solo_reseller,,1,0
CUST-a461d4c7f6,solo_reseller,,1,0
CUST-ccd67bfb89,solo_reseller,,1,0
CUST-e9130ca0e4,solo_reseller,,1,0
CUST-42c0791836,solo_reseller,,1,0
CUST-f8472d96bd,solo_reseller,,1,0
CUST-0e847494d5,solo_reseller,,1,0
CUST-43d2f9d121,solo_reseller,,1,0
CUST-d92c83dbed,solo_reseller,,1,0
CUST-4a9f89e5b4,solo_reseller,,1,0
CUST-6c5d0d73cc,solo_reseller,,1,0
CUST-8ef8df15d7,solo_reseller,,1,0
CUST-daccb663df,solo_reseller,,1,0
CUST-4a362b6d0f,solo_reseller,,1,0
CUST-f34abc8acf,solo_reseller,,1,0
CUST-a265c5984e,solo_reseller,,1,0
CUST-28574c49ed,solo_reseller,,1,0
CUST-fcb9ad7a7c,solo_reseller,,1,0
CUST-f83f700768,solo_reseller,,1,0
CUST-ef80a5fa39,solo_reseller,,1,0
CUST-0d3f6422a5,solo_reseller,,1,0
CUST-a29c6a32b4,solo_reseller,,1,0
CUST-2440cc140b,solo_reseller,,1,0
CUST-b79110821e,solo_reseller,,1,0
CUST-cd6d671916,solo_reseller,,1,0
CUST-87913b3d75,solo_reseller,,1,0
CUST-69a8e455d5,solo_reseller,,1,0
CUST-a6bd13d75f,solo_reseller,,1,0
CUST-230752c6b2,solo_reseller,,1,0
CUST-6f29878926,solo_reseller,,1,0
CUST-32193fae95,solo_reseller,,1,0
CUST-ef63ebd116,solo_reseller,,1,0
CUST-ac03e48779,solo_reseller,,1,0
CUST-e4866bccfd,solo_reseller,,1,0
CUST-31dfa36f22,solo_reseller,,1,0
CUST-f4642f086d,solo_reseller,,1,0
CUST-1ee7f8d683,solo_reseller,,1,0
CUST-8d08e27f5c,solo_reseller,,1,0
CUST-dee9c5ba0c,solo_reseller,,1,0
CUST-36139c966a,solo_reseller,,1,0
CUST-d979ab7a3d,solo_reseller,,1,0
CUST-8f1816936e,solo_reseller,,1,0
CUST-a15d9c284d,solo_reseller,,1,0
CUST-6b979b59f3,solo_reseller,,1,0
CUST-5025c13b40,solo_reseller,,1,0
CUST-5841b78c1e,solo_reseller,,1,0
CUST-998aa7ba85,solo_reseller,,1,0
CUST-1447d9d665,solo_reseller,,1,0
CUST-4ada84ed19,solo_reseller,,1,0
CUST-5af8f213b1,solo_reseller,,1,0
CUST-79cf5d5408,solo_reseller,,1,0
CUST-c6abc3f1e1,solo_reseller,,1,0
CUST-79b3611c1c,solo_reseller,,1,0
CUST-9d4900be74,solo_reseller,,1,0
CUST-730647a9d0,solo_reseller,,1,0
CUST-86a0c9d785,solo_reseller,,1,0
CUST-64ce243121,solo_reseller,,1,0
CUST-8ab13f8330,solo_reseller,,1,0
CUST-4ab7728aa2,solo_reseller,,1,0
CUST-4ded794896,solo_reseller,,1,0
CUST-64d20ba39f,solo_reseller,,1,0
CUST-636e878593,solo_reseller,,1,0
CUST-e7784ecbce,solo_reseller,,1,0
